corpus-id	filename	xmlid	author-name	title	author-birth	author-death	author-gender	author-ids	reference-year	first-edition	digital-edition	print-edition	provenance	title-ids	language	numwords	subgenre	narrative-perspective	size-category	reprint-count	time-slot
ELTeC-cze	CS0014_1870_Vlcek_Pani-Lichnicka	CS0014	Vlček, Václav	Paní lichnická	1839	1908	M	NA	1870	NA	NA	1870	National Library of the Czech Republic	NA	cs	42646	NA	NA	short	low	T2
ELTeC-cze	CS0092_1918_Herrmann_Vdavky-Nanynky-Kulichovy	CS0092	Herrmann, Ignát	Vdavky Nanynky Kulichovy a co se kolem nich sběhlo	1854	1935	M	viaf:61679211	1918	NA	NA	1918	National Library of the Czech Republic	NA	cs	66750	NA	NA	medium	unspecified	T4
ELTeC-cze	CS0003_1857_Zizala-Donovsky_Karbanik-a-rodina-jeho	CS0003	Žížala-Donovský, Václav	Karbaník a rodina jeho	1824	1890	M	NA	1857	NA	NA	1857	Google Books	NA	cs	26348	NA	NA	short	low	T1
ELTeC-cze	CS0084_1914_Cervinka_Rusalka	CS0084	Červinka, Karel	Rusalka	1872	1949	M	viaf:58867257	1914	NA	NA	1914	National Library of the Czech Republic	NA	cs	50101	NA	NA	medium	unspecified	T4
ELTeC-cze	CS0098_1904_Vlcek_Golgota-i-Tabor	CS0098	Vlček, Vácslav	Golgota i Tábor	1839	1908	M	viaf:18789968	1904	NA	NA	1904	National Library of the Czech Republic	NA	cs	57396	NA	NA	medium	unspecified	T4
ELTeC-cze	CS0076_1908_Baar_Jan-Cimbura	CS0076	Baar, Jindřich Šimon	Jan Cimbura	1869	1925	M	viaf:54946709	1908	NA	NA	1908	National Library of the Czech Republic	NA	cs	112360	NA	NA	long	unspecified	T4
ELTeC-cze	CS0033_1873_Svetla_Nemodlenec	CS0033	Světlá, Karolina	Nemodlenec	1830	1899	F	viaf:9890083	1873	NA	NA	1873	National Library of the Czech Republic	NA	cs	83481	NA	NA	medium	unspecified	T2
ELTeC-cze	CS0059_1894_Klostermann_Ze-sveta-lesnich-samot	CS0059	Klostermann, Karel	Ze světa lesních samot	1848	1923	M	viaf:810251	1894	NA	NA	1894	National Library of the Czech Republic	NA	cs	67273	NA	NA	medium	unspecified	T3
ELTeC-cze	CS0028_1866_Krousky_Bratri-z-kalichu	CS0028	Krouský, František Karel	Bratří z kalichu	1823	1909	M	viaf:83793015	1866	NA	NA	1866	National Library of the Czech Republic	NA	cs	110879	NA	NA	long	unspecified	T2
ELTeC-cze	CS0041_1883_Kostelecky_Z-lasky	CS0041	Kostelecký, Oldřich S.	Z lásky	1857	1922	M	viaf:83782685	1883	NA	NA	1883	National Library of the Czech Republic	NA	cs	44734	NA	NA	short	unspecified	T3
ELTeC-cze	CS0078_1909_Mahen_Kamaradi-svobody	CS0078	Mahen, Jiří	Kamarádi svobody	1882	1939	M	viaf:61589020	1909	NA	NA	1909	National Library of the Czech Republic	NA	cs	96795	NA	NA	medium	unspecified	T4
ELTeC-cze	CS0023_1899_Vikova-Kuneticka_Silhouetty-muzu	CS0023	Viková-Kunětická, Božena	Silhouetty mužů	1862	1934	F	NA	1899	NA	NA	1899	National Library of the Czech Republic	NA	cs	22714	NA	NA	short	low	T3
ELTeC-cze	CS0090_1916_Sova_Ivuv-roman	CS0090	Sova, Antonín	Ivův román	1864	1928	M	viaf:61679211	1916	NA	NA	1916	National Library of the Czech Republic	NA	cs	66050	NA	NA	medium	unspecified	T4
ELTeC-cze	CS0007_1857_Prokop_Jeden-rok-z-mladeho-zivota	CS0007	NA	Jeden rok z mladého života	NA	NA	M	NA	1857	NA	NA	1857	Google Books	NA	cs	33901	NA	NA	short	low	T1
ELTeC-cze	CS0017_1878_Stasek_Nedokonceny-obraz	CS0017	Stašek, Antal	Nedokončený obraz	1843	1931	M	NA	1878	NA	NA	1878	National Library of the Czech Republic	NA	cs	77845	NA	NA	medium	unspecified	T2
ELTeC-cze	CS0046_1887_Skaba_Masopust-v-Sobeslavi	CS0046	Škába, Karel	Masopust v Soběslavi	1858	1904	M	viaf:39188906	1887	NA	NA	1887	National Library of the Czech Republic	NA	cs	51836	NA	NA	medium	unspecified	T3
ELTeC-cze	CS0089_1916_Chocholousek_Karel-IV-a-rimsky-tribun-lidu	CS0089	Chocholoušek, Prokop	Karel IV. a římský tribun lidu (cola di rienzi)	1819	1864	M	viaf:57514269	1916	NA	NA	1916	National Library of the Czech Republic	NA	cs	84696	NA	NA	medium	unspecified	T4
